Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;SERVIMED;'7897930761568;AVICIS SOL CAPI 100 ML R;2024-12-27 12:32:34;DF;SERVIMED;1;30;40;176,78;0,0;12,43;189,21
Python;SERVIMED;'7896658000577;NOVACORT POM 30 GR R;2024-12-27 12:32:34;DF;SERVIMED;0;0;28;34,480000000000004;0,05;2,31;35,07
Python;SERVIMED;'7896261005860;DIOVAN 80 MG 28 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;243;60;102,81;0,0;7,23;110,04
Python;SERVIMED;'7898040328351;DORMONID 15 MG 20 CP *R;2024-12-27 12:32:34;DF;SERVIMED;0;0;144;67,01;0,06;4,43;67,42
Python;SERVIMED;'7896094928107;AAS INF 2 X 15 CP S;2024-12-27 12:32:34;DF;SERVIMED;0;0;84;18,91;0,03;1,29;19,63
Python;SERVIMED;'7896261000025;VOLTAREN SR 75 MG 20 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;79;100;42,550000000000004;0,0;3,0;45,550000000000004
Python;SERVIMED;'7896181906582;FUROSEMIDA 40 MG 30 CP G;2024-12-27 12:32:34;DF;SERVIMED;0;0;50;16,37;0,6;0,47000000000000003;7,02
Python;SERVIMED;'7896269900617;PSOREX CREM 30 GR R;2024-12-27 12:32:34;DF;SERVIMED;1;64;60;35,7;0,06;2,36;35,92
Python;SERVIMED;'7896112424444;CRONOBE 5000MCG INJ IM 2AP 2,5ML T;2024-12-27 12:32:34;DF;SERVIMED;1;192;48;32,7;0,05;2,19;33,26
Python;SERVIMED;'7896676406276;DIMORF LC 60 MG 60 CAPS *R;2024-12-27 12:32:34;DF;SERVIMED;0;0;16;236,59;0,07;15,47;235,5
Python;SERVIMED;'7891142141286;DIPROSONE LOCAO 30 ML R;2024-12-27 12:32:34;DF;SERVIMED;1;116;112;39,800000000000004;0,0;2,8000000000000003;42,6
Python;SERVIMED;'7898040323141;SUSTRATE 50 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;1945;48;27,35;0,1;1,73;26,35
Python;SERVIMED;'7896094928053;HEXOMEDINE COLUTORIO 50 ML R;2024-12-27 12:32:34;DF;SERVIMED;0;0;48;53,36;0,03;3,64;55,4
Python;SERVIMED;'7891721044137;GLIFAGE 1 GR 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;77;110;40,37;0,07;2,64;40,18
Python;SERVIMED;'7891317007621;PEN VE ORAL 500.000 UI 12 CP TA;2024-12-27 12:32:34;DF;SERVIMED;1;29;56;23,05;0,04;1,56;23,689999999999998
Python;SERVIMED;'7896422505338;BETAMET VAL POM 30 GR G;2024-12-27 12:32:34;DF;SERVIMED;1;1;90;20,69;0,26280000000000003;1,08;16,33
Python;SERVIMED;'7896261013483;CATAFLAM 50 MG 20 DR R;2024-12-27 12:32:34;DF;SERVIMED;1;211;100;38,24;0,0;2,69;40,93
Python;SERVIMED;'7896181900658;ANLODIPINO BESILATO 5 MG 30 CP G;2024-12-27 12:32:34;DF;SERVIMED;1;454;50;10,81;0,6;0,31;4,63
Python;SERVIMED;'7896094901582;GELOL POM 20 GR T;2024-12-27 12:32:34;DF;SERVIMED;1;222;24;19,490000000000002;0,06;1,29;19,61
Python;SERVIMED;'7898581710431;RIVOTRIL 0,50 MG 20 CP *R;2024-12-27 12:32:34;DF;SERVIMED;0;0;144;9,22;0,0;0,65;9,870000000000001
Python;SERVIMED;'7896070601543;NEULEPTIL 10 MG 20 CP *R;2024-12-27 12:32:34;DF;SERVIMED;0;0;120;10,16;0,05;0,68;10,33
Python;SERVIMED;'7891106006132;PROTOVIT PLUS GTS 20 ML T;2024-12-27 12:32:34;DF;SERVIMED;0;0;120;19,45;0,05;1,3;19,78
Python;SERVIMED;'7897129300059;CAMOMILINA C 20 CAPS T;2024-12-27 12:32:34;DF;SERVIMED;0;0;30;46,52;0,0;3,27;49,790000000000006
Python;SERVIMED;'7891721026614;GLUCOVANCE 500/2,5 MG 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;38;60;31,01;0,05;2,08;31,54
Python;SERVIMED;'7891045006743;HARMONET 75/20 MG 21 DR S;2024-12-27 12:32:34;DF;SERVIMED;0;0;100;26,86;0,0;2,0;28,86
Python;SERVIMED;'7896658003554;DECADRON ELIXIR 120 ML R;2024-12-27 12:32:34;DF;SERVIMED;0;0;24;24,92;0,05;1,67;25,340000000000003
Python;SERVIMED;'7891721029646;ALGINAC 1 MG 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;110;52,620000000000005;0,07;3,44;52,379999999999995
Python;SERVIMED;'7896255767330;COBAVITAL 16 CP T;2024-12-27 12:32:34;DF;SERVIMED;1;770;112;17,830000000000002;0,05;1,2;18,14
Python;SERVIMED;'7897930760691;TETRALYSAL 300 MG 16 CAPS RA;2024-12-27 12:32:34;DF;SERVIMED;1;112;72;155,17000000000002;0,0;10,91;166,08
Python;SERVIMED;'7896070601772;BI PROFENID 150 MG 10 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;484;120;57,99;0,05;3,88;58,970000000000006
Python;SERVIMED;'7891142108722;NUJOL OLEO MINERAL PURO 120 ML S;2024-12-27 12:32:34;DF;SERVIMED;0;0;35;68,27;0,03;4,66;70,88
Python;SERVIMED;'7894916550055;PROPRANOLOL 40 MG 30 CP S;2024-12-27 12:32:34;DF;SERVIMED;1;159;48;11,76;0,0;0,8300000000000001;12,59
Python;SERVIMED;'7896206401146;ATACAND 16 MG 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;48;123,78;0,0;8,700000000000001;132,48
Python;SERVIMED;'7898074618206;SEKI GTS 15 ML R;2024-12-27 12:32:34;DF;SERVIMED;0;0;40;41,51;0,04;2,81;42,660000000000004
Python;SERVIMED;'7897595601766;SINVASTACOR 10 MG 30 CP S;2024-12-27 12:32:34;DF;SERVIMED;1;277;180;20,35;0,78;0,32;4,800000000000001
Python;SERVIMED;'7898074617803;SPIDUFEN 600 MG 10 ENV R;2024-12-27 12:32:34;DF;SERVIMED;1;817;96;37,660000000000004;0,02;2,6;39,510000000000005
Python;SERVIMED;'7891317006938;PONDERA 20 MG 30 CP *S;2024-12-27 12:32:34;DF;SERVIMED;1;231;100;152,37;0,055;10,120000000000001;154,11
Python;SERVIMED;'7891058021580;ANADOR GTS 20 ML S;2024-12-27 12:32:34;DF;SERVIMED;0;0;48;19,82;0,05;1,33;20,160000000000004
Python;SERVIMED;'7896269900822;VALTREX 500 MG 42 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;43;20;573,82;0,03;39,12;595,73
Python;SERVIMED;'7896422507431;LANSOPRAZOL 30 MG 28 CAPS G;2024-12-27 12:32:34;DF;SERVIMED;0;0;49;155,92000000000002;0,3728;6,88;104,67
Python;SERVIMED;'7897337702089;MAXALT 10 MG 2 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;669;180;26,57;0,01;1,85;28,150000000000002
Python;SERVIMED;'7896026120012;DROXAINE SUS OR 240 ML T;2024-12-27 12:32:34;DF;SERVIMED;1;92;24;32,38;0,03;2,21;33,62
Python;SERVIMED;'7896261000261;VOLTAREN RETARD 100 MG 10 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;116;100;37,300000000000004;0,0;2,63;39,93000000000001
Python;SERVIMED;'7896015563059;ZENTEL 400 MG SUS OR 10 ML R;2024-12-27 12:32:34;DF;SERVIMED;0;0;192;15,19;0,06;1,01;15,290000000000001
Python;SERVIMED;'7897411601543;HIRUDOID 500 GEL 40 GR T;2024-12-27 12:32:34;DF;SERVIMED;1;955;48;34,76;0,0;2,45;37,21
Python;SERVIMED;'7896637022408;LITOCIT 5 MG 60 CP T;2024-12-27 12:32:34;DF;SERVIMED;1;180;24;50,660000000000004;0,042;3,42;51,95
Python;SERVIMED;'7896261000797;VOLTAREN 75MG INJ IM 5AP 3ML R;2024-12-27 12:32:34;DF;SERVIMED;1;32;120;19,18;0,0;1,35;20,53
Python;SERVIMED;'7891106001946;ASPIRINA PREVENT 100 MG 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;844;96;18,02;0,0;1,27;19,29
Python;SERVIMED;'7894916500586;AZI 1 GR 1 CP SA;2024-12-27 12:32:34;DF;SERVIMED;1;31;60;30,17;0,0;2,13;32,300000000000004
Python;SERVIMED;'7898054580264;EXELON 3 MG 28 CAPS *R;2024-12-27 12:32:34;DF;SERVIMED;0;0;100;250,32;0,0;17,6;267,92
Python;SERVIMED;'7896672203886;BRONCHO VAXOM 7 MG 10 CAPS T;2024-12-27 12:32:34;DF;SERVIMED;0;0;150;82,06;0,0;0,0;82,06
Python;SERVIMED;'7898037080163;COMPLEXO HOMEOPATICO N16 60 CP T;2024-12-27 12:32:34;DF;SERVIMED;1;14;50;18,78;0,1;1,19;18,09
Python;SERVIMED;'7898040320027;GYNOMAX CREM VAG 35 GR+7 APLIC S;2024-12-27 12:32:34;DF;SERVIMED;1;30;40;77,25;0,06;5,11;77,73
Python;SERVIMED;'7896094200234;ANSITEC 10 MG 20 CP *R;2024-12-27 12:32:34;DF;SERVIMED;0;0;40;51,08;0,03;3,49;53,040000000000006
Python;SERVIMED;'7897316800256;OFLOX COLIRIO 5 ML RA;2024-12-27 12:32:34;DF;SERVIMED;0;0;60;38,51;0,0;2,71;41,22
Python;SERVIMED;'7896261005822;FLOTAC 70 MG 14 CAPS R;2024-12-27 12:32:34;DF;SERVIMED;1;23;100;41,06;0,0;2,89;43,95
Python;SERVIMED;'7896094200982;CALTREN 10 MG 30 CP S;2024-12-27 12:32:34;DF;SERVIMED;0;0;40;59,59;0,03;4,07;61,870000000000005
Python;SERVIMED;'7896241293553;VASOPRIL PLUS 20/12,5 MG 30 CP S;2024-12-27 12:32:34;DF;SERVIMED;1;100;48;72,22;0,05;4,83;73,44
Python;SERVIMED;'7898040328627;BACTRIM F 400+80MG/5ML SUS OR 100ML RA;2024-12-27 12:32:34;DF;SERVIMED;1;199;35;40,9;0,06;2,71;41,160000000000004
Python;SERVIMED;'7891317002572;FINASTERIDA 5 MG 30 CP G;2024-12-27 12:32:34;DF;SERVIMED;1;1353;100;96,69;0,59;2,79;42,43
Python;SERVIMED;'7896658014321;BIOFENAC AER 60 GR S;2024-12-27 12:32:34;DF;SERVIMED;0;0;20;26,51;0,09;1,7;25,82
Python;SERVIMED;'7891158038860;KLARICID UD 500 MG 7 CP RA;2024-12-27 12:32:34;DF;SERVIMED;1;67;36;134,58;0,03;9,18;139,72
Python;SERVIMED;'7896004817569;BALSAMO BENGUE POM 20 GR T;2024-12-27 12:32:34;DF;SERVIMED;0;0;56;18,98;0,07;1,25;18,900000000000002
Python;SERVIMED;'7898029556539;NATRILIX 2,5 MG 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;292;128;42,29;0,02;2,92;44,36
Python;SERVIMED;'7896255716987;SYNTHROID 150 MCG 30 CP T;2024-12-27 12:32:34;DF;SERVIMED;1;223;176;43,980000000000004;0,08;2,85;43,31
Python;SERVIMED;'7896261002685;PARLODEL 2,5 MG 28 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;60;119,08;0,02;8,21;124,91
Python;SERVIMED;'7896181900122;ATENOLOL 25 MG 30 CP G;2024-12-27 12:32:34;DF;SERVIMED;0;0;50;9,43;0,6;0,27;4,04
Python;SERVIMED;'7898029551800;DAFLON 500 MG 15 CP T;2024-12-27 12:32:34;DF;SERVIMED;0;0;120;48,7;0,02;3,36;51,09
Python;SERVIMED;'7891317001568;AMOXICILINA 250 MG SUS OR 150ML GA;2024-12-27 12:32:34;DF;SERVIMED;1;1993;48;24,53;0,47;0,92;13,92
Python;SERVIMED;'7894916500593;AZI 900 MG SUS OR PED C/ DIL SA;2024-12-27 12:32:34;DF;SERVIMED;1;8;40;49,4;0,0;3,48;52,879999999999995
Python;SERVIMED;'7891058021528;DULCOLAX 20 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;160;13,42;0,0;0,9500000000000001;14,37
Python;SERVIMED;'7896658007255;COMBIRON B12 SOL OR 120 ML T;2024-12-27 12:32:34;DF;SERVIMED;0;0;24;15,98;0,0;1,1300000000000001;17,11
Python;SERVIMED;'7894916500425;NEUTROFER FOLICO 150/5 MCG 30 CP T;2024-12-27 12:32:34;DF;SERVIMED;0;0;120;34,550000000000004;0,0;2,43;36,980000000000004
Python;SERVIMED;'7896658002939;NOVAMOX 2X 875 MG 20 CP SA;2024-12-27 12:32:34;DF;SERVIMED;0;0;140;123,9;0,1;7,84;119,35000000000001
Python;SERVIMED;'7896181904441;BUSONID INALADOR 200 MCG 60 CAPS R;2024-12-27 12:32:34;DF;SERVIMED;0;0;40;47,39;0,05;3,17;48,190000000000005
Python;SERVIMED;'7891058168049;ALLEGRA 120 MG 10 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;107;120;62,7;0,05;4,19;63,76
Python;SERVIMED;'7891158000942;DEPAKENE 250 MG 25 CAPS *R;2024-12-27 12:32:34;DF;SERVIMED;1;378;112;24,36;0,05;1,6300000000000001;24,77
Python;SERVIMED;'7899824400874;ZELIX 150 MG 1 CAPS S;2024-12-27 12:32:34;DF;SERVIMED;1;18;50;35,77;0,0;2,52;38,290000000000006
Python;SERVIMED;'7891350011623;CREME PARA BARBEAR BOZZANO PELE SENSIVEL 65G;2024-12-27 12:32:34;DF;SERVIMED;1;6447;24;6,5922619047619;0,0;0,59;7,18
Python;SERVIMED;'7891142128546;CELESTONE 4MG/ML INJ 1AP 1ML R;2024-12-27 12:32:34;DF;SERVIMED;0;0;90;8,4;0,03;0,58;8,73
Python;SERVIMED;'7898029551046;COVERSYL 4 MG 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;80;91,3;0,02;6,29;95,76
Python;SERVIMED;'7896255700245;SYNTHROID 175 MCG 30 CP T;2024-12-27 12:32:34;DF;SERVIMED;1;1;88;48,36;0,03;3,3000000000000003;50,21
Python;SERVIMED;'7891158028526;KLARICID UD 500 MG 10 CP RA;2024-12-27 12:32:34;DF;SERVIMED;1;88;96;194,18;0,03;13,24;201,59
Python;SERVIMED;'7897337712590;METICORTEN 5 MG 20 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;50;18,05;0,0;1,27;19,32
Python;SERVIMED;'7891721014741;EUTHYROX 75 MCG 50 CP S;2024-12-27 12:32:34;DF;SERVIMED;1;332;110;34,0;0,11;2,13;32,39
Python;SERVIMED;'7896015591618;VITANOL A 0,025% CREM 30 GR S;2024-12-27 12:32:34;DF;SERVIMED;0;0;56;41,480000000000004;0,06;2,75;41,74
Python;SERVIMED;'7898074617612;FLUIMUCIL EFER 600 MG 16 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;121;120;55,910000000000004;0,03;3,8200000000000003;58,050000000000004
Python;SERVIMED;'7898037080033;COMPLEXO HOMEOPATICO N03 60 CP T;2024-12-27 12:32:34;DF;SERVIMED;1;50;50;18,78;0,1;1,19;18,09
Python;SERVIMED;'7896658004148;NOVOCILIN 875 MG 14 CP RA;2024-12-27 12:32:34;DF;SERVIMED;1;976;40;43,82;0,05;2,93;44,56
Python;SERVIMED;'7891142142221;DIPROSALIC SOL TOP 30 ML R;2024-12-27 12:32:34;DF;SERVIMED;1;444;117;41,24;0,0;2,9;44,14
Python;SERVIMED;'7896181903222;BUSONID INALADOR 400 MCG 60 CAPS R;2024-12-27 12:32:34;DF;SERVIMED;1;1;36;82,31;0,05;5,5;83,69
Python;SERVIMED;'7896422504614;OMEPRAZOL 40 MG 7 CAPS G;2024-12-27 12:32:34;DF;SERVIMED;1;111;77;30,29;0,4213;1,24;18,77
Python;SERVIMED;'7896255766449;BETASERC 16 MG 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;106;112;35,51;0,03;2,43;36,87
Python;SERVIMED;'7898029556829;NATRILIX SR 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;476;128;41,29;0,02;2,85;43,31
Python;SERVIMED;'7894916550116;TENADREN 40/25 MG 30 CP T;2024-12-27 12:32:34;DF;SERVIMED;0;0;48;11,18;0,0;0,79;11,969999999999999
Python;SERVIMED;'7896255700283;SYNTHROID 112 MCG 30 CP T;2024-12-27 12:32:34;DF;SERVIMED;1;82;176;38,9;0,07;2,5500000000000003;38,73
Python;SERVIMED;'7891721202506;BICONCOR 2,5/6,25 MG 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;100;79,48;0,03;5,42;82,52000000000001
Python;SERVIMED;'7891721000614;GLIFAGE 500 MG 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;122;110;21,14;0,07;1,3900000000000001;21,05
Python;SERVIMED;'7896094928039;ATURGYL SPR NASAL ADU 15 ML S;2024-12-27 12:32:34;DF;SERVIMED;0;0;48;14,01;0,03;0,96;14,55
Python;SERVIMED;'7891142177049;PREDSIM 5 MG 20 CP S;2024-12-27 12:32:34;DF;SERVIMED;0;0;90;19,18;0,03;1,31;19,91
Python;SERVIMED;'7896658033094;FLAGASS 75 MG/ML GTS 10 ML T;2024-12-27 12:32:34;DF;SERVIMED;0;0;40;18,73;0,09;1,2;18,24
Python;SERVIMED;'7891317007256;ANGINO RUB PAST MEL/LIMAO 16 UN S;2024-12-27 12:32:34;DF;SERVIMED;1;522;56;15,870000000000001;0,0;1,12;16,990000000000002
Python;SERVIMED;'7891317177645;PRIMERA 20 MCG 21 CP S;2024-12-27 12:32:34;DF;SERVIMED;1;1377;100;31,0;0,055;2,06;31,36
Python;SERVIMED;'7899824400980;DEXADOR 5000 MCG 20 CP S;2024-12-27 12:32:34;DF;SERVIMED;0;0;40;57,94;0,0;4,08;62,019999999999996
Python;SERVIMED;'7896094206366;NAPRIX 5 MG 30 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;20;57,0;0,03;3,89;59,18
Python;SERVIMED;'7891058021610;BISOLVON EXP ADU 120 ML R;2024-12-27 12:32:34;DF;SERVIMED;0;0;24;26,54;0,05;1,78;26,990000000000002
Python;SERVIMED;'7896006201977;TRIQUILAR 21 DR R;2024-12-27 12:32:34;DF;SERVIMED;1;733;100;9,35;0,1;0,63;9,05
Python;SERVIMED;'7892828001368;HIDRION 20 CP S;2024-12-27 12:32:34;DF;SERVIMED;1;173;50;21,1;0,0;1,49;22,59
Python;SERVIMED;'7896269901195;LAMICTAL 25 MG 30 CP *R;2024-12-27 12:32:34;DF;SERVIMED;1;126;72;133,05;0,06;8,790000000000001;133,86
Python;SERVIMED;'7896422505369;CLOBETASOL PROP CREM 30 GR G;2024-12-27 12:32:34;DF;SERVIMED;0;0;90;15,47;0,6089;0,43;6,4799999999999995
Python;SERVIMED;'7896548114612;BETOPTIC 0,50% COLIRIO 5 ML R;2024-12-27 12:32:34;DF;SERVIMED;0;0;60;29,740000000000002;0,0;2,1;31,840000000000003
Python;SERVIMED;'7896112480846;SERENUS 20 CP T;2024-12-27 12:32:34;DF;SERVIMED;1;28;36;46,14;0,05;3,09;46,92
Python;SERVIMED;'7898037080187;COMPLEXO HOMEOPATICO N18 60 CP T;2024-12-27 12:32:34;DF;SERVIMED;1;53;50;18,78;0,1;1,19;18,09
Python;SERVIMED;'7891058271008;DERMATOP CREM 20 GR T;2024-12-27 12:32:34;DF;SERVIMED;1;1;100;61,61;0,05;4,12;62,65
Python;SERVIMED;'7896112486787;ARADOIS 50 MG 30 CP S;2024-12-27 12:32:34;DF;SERVIMED;1;12493;48;40,53;0,05;2,71;41,21
Python;SERVIMED;'7897595602510;DOXAZOSINA MESILATO 2 MG 30 CP G;2024-12-27 12:32:34;DF;SERVIMED;1;833;100;47,28;0,863;0,46;6,94
Python;SERVIMED;'7896658001635;NOVOCILIN 500 MG 21 CAPS SA;2024-12-27 12:32:34;DF;SERVIMED;0;0;40;28,16;0,0;1,98;30,14
Python;SERVIMED;'7896090611508;SONRISAL EFERV 5 X 2 CP S;2024-12-27 12:32:34;DF;SERVIMED;1;397;48;10,9;0,05;0,73;11,09
Python;SERVIMED;'7891058013318;CALCORT 6 MG 20 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;120;70,31;0,02;4,8500000000000005;73,75
Python;SERVIMED;'7896094201248;GESTINOL 28 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;60;47,71;0,03;3,45;49,730000000000004
Python;SERVIMED;'7891721023491;DOXAZOSINA MESILATO 2 MG 30 CP G;2024-12-27 12:32:34;DF;SERVIMED;0;0;100;47,33;0,77;0,77;11,66
Python;SERVIMED;'7896422514248;ENALAPRIL 10 MG 30 CP G;2024-12-27 12:32:34;DF;SERVIMED;0;0;77;16,8;0,12;1,04;15,82
Python;SERVIMED;'7896548198865;FLORATE COLIRIO 5 ML R;2024-12-27 12:32:34;DF;SERVIMED;0;0;60;29,89;0,0;2,11;32,0
Python;SERVIMED;'7896269900365;BETNOVATE POM 15 GR R;2024-12-27 12:32:34;DF;SERVIMED;0;0;60;26,400000000000002;0,06;1,75;26,57
Python;SERVIMED;'7896015568115;CLAVULIN BD 200 MG SUS OR 70 ML RA;2024-12-27 12:32:34;DF;SERVIMED;1;20;20;74,84;0,03;5,11;77,7
Python;SERVIMED;'7896016806261;NALDECON NOITE 24 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;48;42,11;0,04;2,85;43,28
Python;SERVIMED;'7896016806247;NALDECON NOITE 50 X 4 CP R;2024-12-27 12:32:34;DF;SERVIMED;0;0;20;514,41;0,04;34,71;528,54
Python;SERVIMED;'7896255763172;IRUXOL MONO 1,2UI POM DERM 30 GR T;2024-12-27 12:32:34;DF;SERVIMED;1;6;100;82,78;0,05;5,53;84,17
Python;SERVIMED;'7896658002946;NOVAMOX 2X 400 MG SUS OR 70 ML SA;2024-12-27 12:32:34;DF;SERVIMED;1;137;12;61,940000000000005;0,05;4,14;62,980000000000004
Python;SERVIMED;'7896094901148;MERTHIOLATE INCOLOR 30 ML T;2024-12-27 12:32:34;DF;SERVIMED;1;72;72;20,39;0,03;1,3900000000000001;21,17
Python;SERVIMED;'7896094922013;ALBOCRESIL OVULOS 6 UN T;2024-12-27 12:32:34;DF;SERVIMED;1;80;91;18,97;0,03;1,3;19,700000000000003
Python;SERVIMED;'7895858010362;IMURAN 50 MG 50 CP R;2024-12-27 12:32:34;DF;SERVIMED;1;11;50;201,89000000000001;0,0;0,0;167,57
Python;SERVIMED;'7891721028335;CITONEURIN 5000 MCG 20 DR T;2024-12-27 12:32:34;DF;SERVIMED;0;0;60;51,38;0,07;3,36;51,14
Python;SERVIMED;'7897316804209;ALPHAGAN P 0,15% COLIRIO 5 ML R;2024-12-27 12:32:34;DF;SERVIMED;0;0;60;94,8;0,0;6,67;101,47
Python;SERVIMED;'7896422505147;BROMEXINA CLOR XPE INF 120 ML G;2024-12-27 12:32:34;DF;SERVIMED;0;0;24;19,18;0,6;0,54;8,21
Python;SERVIMED;'7896269900631;PSOREX POM 30 GR R;2024-12-27 12:32:34;DF;SERVIMED;0;0;60;36,69;0,06;2,43;36,92
