;Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
17252;Python;NAZARIA;'7891350033519;BIOCOLOR COLOR MINI 6.6  VM IN VIBRAN;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;7,98;0,0;0,0;7,98
17253;Python;NAZARIA;'7891040303540;CURATIVO NEXCARE REMOAAO SEM DOR 12UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;14,1;0,0;0,0;14,1
17254;Python;NAZARIA;'7896026172578;KIT SUNMAX FLUID 200ML + 60ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;109,78;0,32;0,0;74,65
17255;Python;NAZARIA;'7896006210306;BABY DRAX/SORO REIH PO 4ENV;2025-05-08 21:02:08;RN;NAZARIA;0;0;20;17,55;0,0;0,0;17,55
17256;Python;NAZARIA;'7897595901439;ATLANSIL 100MG 20CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;120;19,23;0,0;0,0;19,23
17257;Python;NAZARIA;'7896255700054;SYNTHROID 125MCG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;176;43,42;0,0;0,0;43,42
17258;Python;NAZARIA;'7896094206038;TARFIC POM 1,0MG/GR 10GR;2025-05-08 21:02:08;RN;NAZARIA;1;62;72;75,44;0,03;0,0;73,18
17259;Python;NAZARIA;'7898133019579;FRALDA CREMER DESC M PCT 68UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;25;49,71;0,0;0,0;49,71
17260;Python;NAZARIA;'7891150037366;COND SEDA OLEO HIDRAT 325ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;12,13;0,0;0,0;12,13
17261;Python;NAZARIA;'7899420505768;LESTER 2MG 10CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;100;43,13;0,0;0,0;43,13
17262;Python;NAZARIA;'7891150053236;SAB DOVE LIQ KARITE RFL 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;8,81;0,0;0,0;8,81
17263;Python;NAZARIA;'7899706194037;CAPIT SOLEIL UV-AGE VCY 5.0 40G;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;99,88;0,0;0,0;99,88
17264;Python;NAZARIA;'7896112427735;ARADOIS H 100/25MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;1;13;48;130,85;0,0;0,0;130,85
17265;Python;NAZARIA;'7896509974866;MASCARA BC COLOR XPLODE SILVER TARGE;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;17,89;0,0;0,0;17,89
17266;Python;NAZARIA;'7702018015184;AP BARB MACH3 TURBO 2UP;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;12,66;0,0;0,0;12,66
17267;Python;NAZARIA;'7896251801298;ISOTREX GEL O,5% 30GR C2;2025-05-08 21:02:08;RN;NAZARIA;0;0;72;42,43;0,0;0,0;42,43
17268;Python;NAZARIA;'7891317478919;BETINA 16MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;1;44;135;22,58;0,0;0,0;22,58
17269;Python;NAZARIA;'4005808257584;DEO NIVEA ROLLON FEM DRY CONFORT 50ML;2025-05-08 21:02:08;RN;NAZARIA;1;105;12;9,52;0,1;0,0;8,57
17270;Python;NAZARIA;'886011001492;DRY SHAMPOO LEE STAR ORIGINAL 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;2;35,03;0,0;0,0;35,03
17271;Python;NAZARIA;'7891800629538;ATADURA CREMER SALV 10CMX1,80M 12UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;11,05;0,0;0,0;11,05
17272;Python;NAZARIA;'4005900957726;TONICO NIVEA ACNE CONTROL 200ML;2025-05-08 21:02:08;RN;NAZARIA;1;41;24;26,97;0,0;0,0;26,97
17273;Python;NAZARIA;'7896544925014;ESPARAD IMP MISSNER 2,5X90;2025-05-08 21:02:08;RN;NAZARIA;1;148;204;2,43;0,0;0,0;2,43
17274;Python;NAZARIA;'7898168004014;EFURIX CR 15G;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;10,19;0,0;0,0;10,19
17275;Python;NAZARIA;'7891024936405;SAB LIQ PROTEX INTI DELI CARE 40ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;3,96;0,0;0,0;3,96
17276;Python;NAZARIA;'7897517928537;SHAMPOO A SECO MENTA RICCA 50ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;108;9,56;0,0;0,0;9,56
17277;Python;NAZARIA;'7898031313533;VASELINA POMADA BISN 20G;2025-05-08 21:02:08;RN;NAZARIA;0;0;72;4,75;0,0;0,0;4,75
17278;Python;NAZARIA;'7894650009598;OFF ACTIVE REPELENTE SPRAY 170ML;2025-05-08 21:02:08;RN;NAZARIA;1;14;12;23,28;0,0;0,0;23,28
17279;Python;NAZARIA;'7891010875596;PROT DIAR CAREFREE PROTECAO S/PERF 40UN;2025-05-08 21:02:08;RN;NAZARIA;1;320;30;14,34;0,0;0,0;14,34
17280;Python;NAZARIA;'7896641805738;NEBA-SEPT SOL 30ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;14,66;0,0;0,0;14,66
17281;Python;NAZARIA;'7897337705912;CO-RENITEC 10/25MG   30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;80;30,47;0,0;0,0;30,47
17282;Python;NAZARIA;'8710103984702;CHUP ULTRA AIR INDIV AVENT 0-6 PING MENINO/ SCF081/03;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;28,84;0,0;0,0;28,84
17283;Python;NAZARIA;'7500435145985;FRALDA PAMP PNTS PC TOP G 68UN;2025-05-08 21:02:08;RN;NAZARIA;1;173;2;151,42;0,0;0,0;151,42
17284;Python;NAZARIA;'7896512920683;PINK CR MAOS 60G;2025-05-08 21:02:08;RN;NAZARIA;1;36;12;19,38;0,08;0,0;17,83
17285;Python;NAZARIA;'7891317001100;MAQ 60CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;69,91;0,04;0,0;67,11
17286;Python;NAZARIA;'9001616803680;CHUP MAM START 0-2 MESES NEUTRA 1UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;15,92;0,0;0,0;15,92
17287;Python;NAZARIA;'7891150097384;KIT SHP+COND SEDA LISO PERFEITO 300ML+190ML;2025-05-08 21:02:08;RN;NAZARIA;1;195;15;15,39;0,0;0,0;15,39
17288;Python;NAZARIA;'7896181909347;PAROXETINA 20MG 30CPR C1 (A4H-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;48;38,36;0,6187;0,0;14,63
17289;Python;NAZARIA;'7897975696665;ADCOS CREME FACIAL HYALU6 OLHOS 15G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;157,24;0,0;0,0;157,24
17290;Python;NAZARIA;'8712561510875;COND NEXXUS NUTR RESTORING 250ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;36,47;0,0;0,0;36,47
17291;Python;NAZARIA;'7891010255909;TYLENOL BEBE 100MG 15ML;2025-05-08 21:02:08;RN;NAZARIA;1;335;36;48,65;0,0;0,0;48,65
17292;Python;NAZARIA;'7891010969172;LOC J&J BODY SERUM ILUMINADORA 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;18,14;0,0;0,0;18,14
17293;Python;NAZARIA;'7896007544585;ABS INT EVOLUTION REGULAR L16P15UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;30;7,77;0,05;0,0;7,38
17294;Python;NAZARIA;'7897129304392;KLASSIS SPECIALLE CLAREADOR 30G;2025-05-08 21:02:08;RN;NAZARIA;0;0;15;90,19;0,0;0,0;90,19
17295;Python;NAZARIA;'7791293036052;DEO REXONA AER FLOR BCAS 90G 150ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;11,34;0,0;0,0;11,34
17296;Python;NAZARIA;'7896360001138;FLORALAC SOL ORAL 120ML;2025-05-08 21:02:08;RN;NAZARIA;1;15;30;47,11;0,0;0,0;47,11
17297;Python;NAZARIA;'7898185411116;ANTI-SEP BUC DC INF BATMAN 300ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;13,5;0,0;0,0;13,5
17298;Python;NAZARIA;'7897517908621;PIRANHA RICCA MED BORBOLETA;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;4,28;0,0;0,0;4,28
17299;Python;NAZARIA;'7897517902964;ESC ION OVAL;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;38,65;0,0;0,0;38,65
17300;Python;NAZARIA;'7898919412280;HIDRAT DES MONANGE FLOR LAVANDA 400ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;11,87;0,0;0,0;11,87
17301;Python;NAZARIA;'5060632500878;ESTREVA GEL 50G;2025-05-08 21:02:08;RN;NAZARIA;1;2;60;71,76;0,0;0,0;71,76
17302;Python;NAZARIA;'7896658005084;NISULID DISP 12CPR;2025-05-08 21:02:08;RN;NAZARIA;1;113;50;55,53;0,0;0,0;55,53
17303;Python;NAZARIA;'7891137006675;VALDA IMUNE ADULTO ZIP LOCK 50G;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;35,76;0,04;0,0;34,33
17304;Python;NAZARIA;'7896000713506;CR HIDRAT MAX N.GOLD ANTI-STRESS 1KG;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;10,11;0,0;0,0;10,11
17305;Python;NAZARIA;'7896094916197;GESTAMAX 60CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;25;97,51;0,0;0,0;97,51
17306;Python;NAZARIA;'7896676420685;SEDADOR SOL 20ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;27,27;0,0;0,0;27,27
17307;Python;NAZARIA;'7891317024277;PRYSMA 2MG 20CPR C1;2025-05-08 21:02:08;RN;NAZARIA;1;94;100;69,25;0,0;0,0;69,25
17308;Python;NAZARIA;'7898060034515;FITA MICROPOROSA SANFARMA 25MMX4,5;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;3,68;0,0;0,0;3,68
17309;Python;NAZARIA;'7898569766603;VITAMINA D 7.000 UI 4CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;70;10,05;0,0;0,0;10,05
17310;Python;NAZARIA;'7897322706320;LISADOR 500MG 100CPR;2025-05-08 21:02:08;RN;NAZARIA;1;19;4;239,79;0,0;0,0;239,79
17311;Python;NAZARIA;'7898215158219;CREATINA EMANA MONOHIDRATADA 300G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;78,35;0,0;0,0;78,35
17312;Python;NAZARIA;'7898040329303;ISOY 10MG BL 30CPR B1;2025-05-08 21:02:08;RN;NAZARIA;1;98;100;39,84;0,04;0,0;38,25
17313;Python;NAZARIA;'7898158695345;GRIPEOL/PARACET+ASSO 20BL 10CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;92,07;0,0;0,0;92,07
17314;Python;NAZARIA;'7896641802843;NENE-DENT N SOL 10G;2025-05-08 21:02:08;RN;NAZARIA;0;0;120;15,06;0,0;0,0;15,06
17315;Python;NAZARIA;'7891158100406;ENSURE PO NG BANA 900GR;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;117,93;0,0;0,0;117,93
17316;Python;NAZARIA;'7898605842056;MEGA DAY BEAUTY 60CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;17,98;0,0;0,0;17,98
17317;Python;NAZARIA;'41333667058;PILHA ALCALINA AA QUANTUM 56 X L4P3UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;56;20,28;0,0;0,0;20,28
17318;Python;NAZARIA;'7897572000810;OVESTRION 2MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;41,59;0,0;0,0;41,59
17319;Python;NAZARIA;'7896714212081;PREDNISONA 5MG 20CPR        (G);2025-05-08 21:02:08;RN;NAZARIA;0;0;60;14,26;0,0;0,0;14,26
17320;Python;NAZARIA;'7896852621677;AGUA OXIGENADA 20VOL 75ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;38,77;0,0;0,0;38,77
17321;Python;NAZARIA;'80100004634;BATOM RVL SUPER LUST CERTAINLY RED;2025-05-08 21:02:08;RN;NAZARIA;0;0;2;19,4;0,0;0,0;19,4
17322;Python;NAZARIA;'7896004700267;CETOCONAZOL 200MG 30CPR (E3S-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;60;106,85;0,7365;0,0;28,15
17323;Python;NAZARIA;'7891800662139;FITA MICROPOROSA CREMER 5CM X 4,5M;2025-05-08 21:02:08;RN;NAZARIA;1;220;36;16,27;0,0;0,0;16,27
17324;Python;NAZARIA;'7896004706795;LOSARTANA POT 50MG 30CPR (E3S-G);2025-05-08 21:02:08;RN;NAZARIA;1;19546;84;16,31;0,8867;0,0;1,85
17325;Python;NAZARIA;'42429777;PROT NIVEA SOLAR SUN FACIAL TRIP PROT CONTR OLEO FPS65 40ML;2025-05-08 21:02:08;RN;NAZARIA;1;13;12;44,29;0,0;0,0;44,29
17326;Python;NAZARIA;'7891182032988;ESM RISQUE ULT CRE BL 8ML NUDE;2025-05-08 21:02:08;RN;NAZARIA;0;0;144;3,86;0,0;0,0;3,86
17327;Python;NAZARIA;'7898495603584;SEMILLA CR 60GR;2025-05-08 21:02:08;RN;NAZARIA;0;0;40;54,82;0,0;0,0;54,82
17328;Python;NAZARIA;'8902220114814;OLMESARTANA 40MG 30CPR REV (TNT-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;120;41,6;0,42;0,0;24,13
17329;Python;NAZARIA;'7891317025830;PANTOPRAZOL 20MG 28CPR (EUF-G);2025-05-08 21:02:08;RN;NAZARIA;1;2714;100;24,64;0,77;0,0;5,67
17330;Python;NAZARIA;'7891150094345;SERUM FLUIDO DOVE HIDRAT FR 110ML;2025-05-08 21:02:08;RN;NAZARIA;1;436;6;28,18;0,0;0,0;28,18
17331;Python;NAZARIA;'7895144207353;FRUITTELLA HERBS CRANB E ERVAS ZERO 18,9G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;27,04;0,0;0,0;27,04
17332;Python;NAZARIA;'7891150089983;DEO REXONA AER MEN CLIN INTENSE FRESH 91G;2025-05-08 21:02:08;RN;NAZARIA;1;319;12;16,35;0,0;0,0;16,35
17333;Python;NAZARIA;'3282779340823;KIT DARROW ACTINE 400G + MICELAR 100ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;70,86;0,0;0,0;70,86
17334;Python;NAZARIA;'7896013548423;CR TRAT NOVEX OLEO ARGAN 700G;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;10,46;0,0;0,0;10,46
17335;Python;NAZARIA;'7506339398809;SHP PANTENE KIT HIDRO 400+200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;21,9;0,0;0,0;21,9
17336;Python;NAZARIA;'7896004787350;TRAMADOL+PARACETAMOL 37,5MG+325MG 30CPR A2 (GM2-G);2025-05-08 21:02:08;RN;NAZARIA;1;68;56;58,91;0,442;0,0;32,87
17337;Python;NAZARIA;'7500435135139;KIT DES OLDSP AP SPR C/2 LENHA 93G;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;14,05;0,0;0,0;14,05
17338;Python;NAZARIA;'7894916512480;BRASART HCT 160+12,5MG 90CAP;2025-05-08 21:02:08;RN;NAZARIA;1;9;40;173,06;0,0;0,0;173,06
17339;Python;NAZARIA;'7899470800882;SEAKALM SOL 90MG 100ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;12,14;0,0;0,0;12,14
17340;Python;NAZARIA;'7897517912215;ADES DE UNHA BELLIZ SUNDAY      16UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;5,8;0,0;0,0;5,8
17341;Python;NAZARIA;'7898956544272;FUNCHICALM FR 5G;2025-05-08 21:02:08;RN;NAZARIA;0;0;100;17,68;0,0;0,0;17,68
17342;Python;NAZARIA;'41554270167;TINT COLOR TATTOO EDGY EMERALD;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;24,06;0,0;0,0;24,06
17343;Python;NAZARIA;'7899706185868;ANTHELIOS LRP ULTRA COVER FPS60 COR4.0 30G;2025-05-08 21:02:08;RN;NAZARIA;1;159;24;71,16;0,0;0,0;71,16
17344;Python;NAZARIA;'7501001156190;ABS ALWAYS BASICO SUAVE S/ABA 8UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;3,48;0,0;0,0;3,48
17345;Python;NAZARIA;'7899824400065;JOFIX 4MG 10CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;36,65;0,05;0,0;34,82
17346;Python;NAZARIA;'7891800617320;ALGODAO CREMER DISCO 50UN;2025-05-08 21:02:08;RN;NAZARIA;1;297;24;9,07;0,0;0,0;9,07
17347;Python;NAZARIA;'7896261018181;APRESOLINA 25MG 20DRG;2025-05-08 21:02:08;RN;NAZARIA;0;0;55;7,81;0,0;0,0;7,81
17348;Python;NAZARIA;'7896004756875;CLONI LISINA+CLORI CICLO 125+5MG 15CPR (E3S-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;48;29,03;0,3306;0,0;19,43
17349;Python;NAZARIA;'7891010657505;SAB J&J BABY LIQ T FRESQUI 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;13,12;0,0;0,0;13,12
17350;Python;NAZARIA;'7891800000696;ATAD CREMER CCYSNE 20X1,8 6UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;36,88;0,0;0,0;36,88
17351;Python;NAZARIA;'4005900854353;LOC NIVEA DEO HIDRA INDIGO ALOE 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;13,76;0,0;0,0;13,76
17352;Python;NAZARIA;'7896422507295;CETOPROFENO 100MG 20CPR (MD7-G);2025-05-08 21:02:08;RN;NAZARIA;1;4588;66;33,94;0,0;0,0;33,94
17353;Python;NAZARIA;'7896730900177;DIET WAY CHOCOLATE 420G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;10,9;0,0;0,0;10,9
17354;Python;NAZARIA;'7896094211728;JOLIK SOL ORAL 20MG/ML 225ML C1;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;143,7;0,03;0,0;139,39
17355;Python;NAZARIA;'3401399694127;HYDRABIO H2O 250ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;15;80,31;0,0;0,0;80,31
17356;Python;NAZARIA;'7896714200125;NIFEDIPINO/NEO FEDIP 20MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;60;8,39;0,0;0,0;8,39
17357;Python;NAZARIA;'7898108641941;ALGODAO BOLINHA COLOR MICKEY 40G;2025-05-08 21:02:08;RN;NAZARIA;1;428;60;4,41;0,0;0,0;4,41
17358;Python;NAZARIA;'7899706197083;SERUM SKC 10 ANTIOXIDANTE 15ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;225,39;0,0;0,0;225,39
17359;Python;NAZARIA;'7896006254706;FENAREN/DICLOF SOD 20CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;198;28,23;0,0;0,0;28,23
17360;Python;NAZARIA;'7896020162209;SHP T DA XUXINHA SUAVE 400ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;10,53;0,0;0,0;10,53
17361;Python;NAZARIA;'7891045013611;EFEXOR XR 37,5MG 30CPR C1;2025-05-08 21:02:08;RN;NAZARIA;0;0;49;98,36;0,0;0,0;98,36
17362;Python;NAZARIA;'7896422524858;DROSP+ETINIL 3MG+0,03MG 21CPR (MD7-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;378;28,11;0,0;0,0;28,11
17363;Python;NAZARIA;'7896094926028;VITASAY A-Z ENERGIA 90CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;95,47;0,0;0,0;95,47
17364;Python;NAZARIA;'7891058003289;APIXABANA 5MG 20CPR REV (MD7-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;120;67,95;0,34;0,0;44,85
17365;Python;NAZARIA;'7898569764937;VITAMINA D 2.000UI 30CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;28;31,33;0,0;0,0;31,33
17366;Python;NAZARIA;'7896852618776;COLOR CR AMEND 743 LOURO MED S/AMON;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;18,61;0,0;0,0;18,61
17367;Python;NAZARIA;'7891010654245;SAB J&J BW ROMA/UVA NUT RENOV 400ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;12,43;0,0;0,0;12,43
17368;Python;NAZARIA;'7896342412921;IMOBILIZADOR P/TORNOZELO TAM PEQ;2025-05-08 21:02:08;RN;NAZARIA;0;0;22;64,95;0,0;0,0;64,95
17369;Python;NAZARIA;'7899706116251;BATOM COL SENS CREM NU 106 SONH ACORDADA;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;31,89;0,0;0,0;31,89
17370;Python;NAZARIA;'7891150078352;SHP SEDA BABOSA COCO 325ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;9,06;0,0;0,0;9,06
17371;Python;NAZARIA;'7896013501145;COLOR CR MAXTON KIT LOURO NAT 7.0;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;9,73;0,0;0,0;9,73
17372;Python;NAZARIA;'7893454714752;CULTURELLE JR 30CPR MAST ;2025-05-08 21:02:08;RN;NAZARIA;1;28;40;155,38;0,0;0,0;155,38
17373;Python;NAZARIA;'7896004743936;ESOMEPRAZOL 20MG 14CPR (E3S-G)  ;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;60,21;0,7662;0,0;14,08
17374;Python;NAZARIA;'7891528116518;ESC KOLYNOS STAND DURA 1UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;1,28;0,0;0,0;1,28
17375;Python;NAZARIA;'7896658024931;BRAVAN DUO 80MG+5MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;50,89;0,0;0,0;50,89
17376;Python;NAZARIA;'7896658006920;ACHEFLAN AER 75ML;2025-05-08 21:02:08;RN;NAZARIA;1;247;20;70,53;0,0;0,0;70,53
17377;Python;NAZARIA;'7898185410621;ESC DEN DC INF MC BATMAN ESCOLAR 1UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;11,53;0,0;0,0;11,53
17378;Python;NAZARIA;'7897322709482;ADDERA D3 7.000 UI 30CPR;2025-05-08 21:02:08;RN;NAZARIA;1;4;24;133,93;0,0;0,0;133,93
17379;Python;NAZARIA;'7891035990786;NALDECON PACK 60CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;80;153,68;0,0;0,0;153,68
17380;Python;NAZARIA;'7891268148923;OLMETEC ANLO 20/5MG 30CPR REV;2025-05-08 21:02:08;RN;NAZARIA;0;0;35;122,63;0,0;0,0;122,63
17381;Python;NAZARIA;'7896094920583;VITASAY 50+ SERENNE 60CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;58,24;0,0;0,0;58,24
17382;Python;NAZARIA;'7500435197564;KIT MACH3 SENSITIVE + 2 CARGAS + NECESSAIRE;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;44,47;0,0;0,0;44,47
17383;Python;NAZARIA;'7896014185016;DES BI-O DEO GARNIER FRESH FEM 50ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;1;5,75;0,0;0,0;5,75
17384;Python;NAZARIA;'7891721201783;METFORMINA XR 500MG 30CPR (MCK-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;110;10,04;0,22;0,0;7,83
17385;Python;NAZARIA;'7891182016520;KOLESTON COLOR IN 1211 LOURO CINZA;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;14,98;0,0;0,0;14,98
17386;Python;NAZARIA;'7896000794642;KIT COR&TON 3.0 CASTAN ESCURO+CPP NG;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;8,47;0,0;0,0;8,47
17387;Python;NAZARIA;'7891350033588;DES AER ADIDAS PACK DRY POWER MASC 2UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;15,78;0,0;0,0;15,78
17388;Python;NAZARIA;'7899706182911;SUPLE CAP NIELY GOLD VITAM+GOJI BERR 800G;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;9,72;0,0;0,0;9,72
17389;Python;NAZARIA;'7897322700014;AMPLIUM 500MG 8CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;12,47;0,0;0,0;12,47
17390;Python;NAZARIA;'7501078270720;SOFT COLOR GRANADA 645 12UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;17,49;0,0;0,0;17,49
17391;Python;NAZARIA;'7896111992715;ESM IMPALA CREM SERENA BLISTER;2025-05-08 21:02:08;RN;NAZARIA;0;0;72;3,49;0,0;0,0;3,49
17392;Python;NAZARIA;'7899706111409;ESM COL NV VILAS BL ALTIVA;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;3,46;0,0;0,0;3,46
17393;Python;NAZARIA;'7891134007804;EST ANN BOW 6SAB 540G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;12,17;0,0;0,0;12,17
17394;Python;NAZARIA;'7896046700331;DESC LIGHTNER PO GERMEN TRIGO 50G;2025-05-08 21:02:08;RN;NAZARIA;1;325;24;9,22;0,0;0,0;9,22
17395;Python;NAZARIA;'7899640804061;ZAP 5MG 30CPR C1;2025-05-08 21:02:08;RN;NAZARIA;0;0;100;110,98;0,04;0,0;106,54
17396;Python;NAZARIA;'7898185414384;GEL INF DEN CLEAN MADAGASCAR 50G;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;5,23;0,0;0,0;5,23
17397;Python;NAZARIA;'7898430192890;DPREV 5.000UI 30CPR;2025-05-08 21:02:08;RN;NAZARIA;1;13;50;70,07;0,0;0,0;70,07
17398;Python;NAZARIA;'7896770980047;ROUPA INT TENA PANTS MEN G/EG;2025-05-08 21:02:08;RN;NAZARIA;0;0;8;26,13;0,0;0,0;26,13
17399;Python;NAZARIA;'7898963843214;REFRESCO FLORATTA LARANJA 450ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;1,61;0,0;0,0;1,61
17400;Python;NAZARIA;'7896013554363;COLOR NATUCO 5.64 HIBISCO 12G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;5,01;0,0;0,0;5,01
17401;Python;NAZARIA;'7896000724564;SHP+COND GOLD KIT CHOC 300+200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;11,55;0,0;0,0;11,55
17402;Python;NAZARIA;'7891025123934;PACK APTANUTRI PREMIUM 2X800G;2025-05-08 21:02:08;RN;NAZARIA;0;0;4;102,86;0,0;0,0;102,86
17403;Python;NAZARIA;'7898096577673;FLUXTAR SR 3MG 30CAP B1;2025-05-08 21:02:08;RN;NAZARIA;0;0;60;37,51;0,0;0,0;37,51
17404;Python;NAZARIA;'7897129303654;ALOXIDIL SOL CAP 50ML+EXTEN;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;66,73;0,0;0,0;66,73
17405;Python;NAZARIA;'7891045039987;MAGNESIA BISURADA 200PST;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;90,76;0,0;0,0;90,76
17406;Python;NAZARIA;'7896206401917;XYLOCAINA 5% POM 25G;2025-05-08 21:02:08;RN;NAZARIA;0;0;70;15,66;0,0;0,0;15,66
17407;Python;NAZARIA;'7897337716512;IMPLANON 1IMPLANT 68MG;2025-05-08 21:02:08;RN;NAZARIA;0;0;72;882,38;0,0;0,0;882,38
17408;Python;NAZARIA;'7896004711232;GLIMEPIRIDA 4MG 30CPR (E3S-G);2025-05-08 21:02:08;RN;NAZARIA;1;98;84;52,86;0,815;0,0;9,78
17409;Python;NAZARIA;'7897900317320;BAR FRUTAS TRIO AMEI/IOGUR 12X20G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;25,37;0,0;0,0;25,37
